https://github.com/MiSTer-devel/MultiComp_MiSTer,MultiComp,
https://github.com/MiSTer-devel/NeoGeo_MiSTer,NEOGEO,
https://github.com/MiSTer-devel/NES_MiSTer,NES,
https://github.com/MiSTer-devel/Odyssey2_MiSTer,ODYSSEY2,
https://github.com/MiSTer-devel/OndraSPO186_MiSTer,Ondra_SPO186,
https://github.com/MiSTer-devel/Orao_MiSTer,ORAO,
https://github.com/MiSTer-devel/Oric_MiSTer,Oric,
https://github.com/MiSTer-devel/PC88_MiSTer,PC8801,
https://github.com/MiSTer-devel/PDP1_MiSTer,PDP1,
https://github.com/MiSTer-devel/PET2001_MiSTer,PET2001,
https://github.com/MiSTer-devel/PMD85_MiSTer,PMD85,
https://github.com/MiSTer-devel/PSX_MiSTer,PSX,
https://github.com/MiSTer-devel/QL_MiSTer,QL,
https://github.com/MiSTer-devel/RX-78_MiSTer,RX78,
https://github.com/MiSTer-devel/S32X_MiSTer,S32X,
https://github.com/MiSTer-devel/SAM-Coupe_MiSTer,SAMCOUPE,
https://github.com/MiSTer-devel/SharpMZ_MiSTer,SHARP MZ SERIES,
https://github.com/MiSTer-devel/SlugCross_MiSTer,SlugCross,
https://github.com/MiSTer-devel/SMS_MiSTer,SMS,
https://github.com/MiSTer-devel/SNES_MiSTer,SNES,
https://github.com/MiSTer-devel/SordM5_MiSTer,Sord M5,
https://github.com/MiSTer-devel/Specialist_MiSTer,SPMX,
https://github.com/MiSTer-devel/SVI328_MiSTer,SVI328,
https://github.com/MiSTer-devel/TatungEinstein_MiSTer,TatungEinstein,
https://github.com/MiSTer-devel/Template_MiSTer,MyCore,
https://github.com/MiSTer-devel/TI-99_4A_MiSTer,Coleco,
https://github.com/MiSTer-devel/TI-99_4A_MiSTer,TI-99_4A,
https://github.com/MiSTer-devel/TomyScramble_MiSTer,TomyScramble,
https://github.com/MiSTer-devel/TRS-80_MiSTer,TRS-80,
https://github.com/MiSTer-devel/TSConf_MiSTer,TSConf,
https://github.com/MiSTer-devel/TurboGrafx16_MiSTer,TGFX16,
https://github.com/MiSTer-devel/UK101_MiSTer,UK101,
https://github.com/MiSTer-devel/VC4000_MiSTer,VC4000,
https://github.com/MiSTer-devel/Vector-06C_MiSTer,VECTOR06,
https://github.com/MiSTer-devel/Vectrex_MiSTer,VECTREX,
https://github.com/MiSTer-devel/VIC20_MiSTer,VIC20,
https://github.com/MiSTer-devel/WonderSwan_MiSTer,WonderSwan,
https://github.com/MiSTer-devel/X68000_MiSTer,X68000,
https://github.com/MiSTer-devel/ZX-Spectrum_MISTer,Spectrum,
https://github.com/MiSTer-devel/ZX81_MiSTer,ZX81,
https://github.com/MiSTer-devel/ZXNext_MISTer,ZXNext,
